# full_id,pdb_id,assembly_id,multimericity,auth_chain_id,asym_chain_id,seq_database,seq_database_accession
5VDF-4,5VDF,4,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P38636
5VDF-5,5VDF,5,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P38636
5VDF-6,5VDF,6,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P38636
5VEH-1,5VEH,1,2,A_B,A_B,UniProt,Q17CS8
5VJ3-1,5VJ3,1,2,A,A,UniProt,P12497
5VJ5-1,5VJ5,1,2,A_B,A_B,UniProt,P00327
5VJN-1,5VJN,1,2,A_B,A_B,UniProt,P49435
5VKW-1,5VKW,1,2,A_B,A_B,UniProt,A0A1D8PT56
5VL0-1,5VL0,1,2,A_B_C_D,A_B_C_D,UniProt,P00327
5VP1-2,5VP1,2,2,A_B_C,A_B_C,UniProt,O00408
5VSC-1,5VSC,1,2,A_B,A_B,UniProt,Q96KQ7
5VSE-3,5VSE,3,2,A_B,A_B,UniProt,Q96KQ7
5VSF-1,5VSF,1,2,A_B,A_B,UniProt,Q9H9B1
5VTG-1,5VTG,1,2,A_B,A_B,UniProt,P39321
5VU3-1,5VU3,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,A0A0H3CM13
5VUG-1,5VUG,1,2,A,A,UniProt,P9WLF1
5VUN-1,5VUN,1,2,A_B,A_B,UniProt,P29476
5VUP-1,5VUP,1,2,A_B,A_B,UniProt,P29476
5VUT-1,5VUT,1,2,A_B,A_B,UniProt,P29476
5VUV-1,5VUV,1,2,A_B,A_B,UniProt,P29475
5VV0-1,5VV0,1,2,A_B,A_B,UniProt,P29475
5VX1-1,5VX1,1,2,A_B,A_B,UniProt,Q16611
5VXD-1,5VXD,1,2,A_B,A_B,UniProt,Q8PDX2
5VXH-1,5VXH,1,2,A_B,A_B,UniProt,Q8PDX2
5VYK-1,5VYK,1,2,A_C,A_B,UniProt,P15056
5VYY-2,5VYY,2,2,A,A,UniProt,P07900
5VZ3-1,5VZ3,1,2,A,A,UniProt,Q99988
5W27-1,5W27,1,2,A_B,A_B,UniProt,A0A125SA29
5W2P-1,5W2P,1,2,A,A,UniProt,P9WQD9
5W3K-1,5W3K,1,2,A_B,A_B,UniProt,Q2FWK4
5W48-1,5W48,1,2,A_B,A_B,UniProt,A0A3B6UEK8
5W4Y-1,5W4Y,1,2,A_B,A_B,UniProt,A0A3B6UEK8
5W5A-1,5W5A,1,2,A_B,A_B,UniProt,P9WMH5
5W5L-1,5W5L,1,2,A_B,A_B,UniProt,P0DOX5
5W5M-1,5W5M,1,2,A_B,A_B,UniProt,P01861
5W5N-1,5W5N,1,2,A_B,A_B,UniProt,P01861
5W8O-1,5W8O,1,2,A_B,A_B,UniProt,K5B926
5WB4-4,5WB4,4,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,D3T4E0
5WEE-2,5WEE,2,2,A_B_C_D,A_B_C_D,UniProt,A0A183GMB4
5WHM-2,5WHM,2,2,A_B_C_D,A_B_C_D,UniProt,A0A1S1ZDZ5
5WHX-1,5WHX,1,2,A_B,A_B,UniProt,I1MYY4
5WI1-3,5WI1,3,2,A_B,A_B,UniProt,P43490
5WJ0-1,5WJ0,1,2,A_G,A_B,UniProt,A0A060GZX0
5WLY-2,5WLY,2,2,A,A,UniProt,P43341
5WO2-1,5WO2,1,2,A_B,A_B,UniProt,P77754
5WSF-1,5WSF,1,2,A_B_C_D,A_B_C_D,UniProt,Q9X1H0
5WUL-1,5WUL,1,2,A_B,A_B,UniProt,A0A192ICX3
5WX3-2,5WX3,2,2,A_B_C_D,A_B_C_D,UniProt,A0A1W7GKH6
5X0Q-1,5X0Q,1,2,A_B,A_B,UniProt,A0A087I947
5X0Q-2,5X0Q,2,2,A_B,A_B,UniProt,A0A087I947
5X0V-2,5X0V,2,2,A_B,A_B,UniProt,A0A087I947
5X1J-2,5X1J,2,2,A_B_C,A_B_C,UniProt,G2IQS7
5X1L-1,5X1L,1,2,A_B_C,A_B_C,UniProt,G2IQS7
5X1M-2,5X1M,2,2,A_B_C,A_B_C,UniProt,G2IQS7
5X1U-1,5X1U,1,2,A_B,A_B,UniProt,Q5WZ95
5X2J-1,5X2J,1,2,A,A,UniProt,A0A1E5TT85
5X3D-1,5X3D,1,2,A,A,UniProt,P96074
5X5G-1,5X5G,1,2,A,A,UniProt,A0A0B6VPP7
5X66-2,5X66,2,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P04818
5X66-3,5X66,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P04818
5X79-1,5X79,1,2,A_B,A_B,UniProt,P09211
5X7J-1,5X7J,1,2,A_B,A_B,UniProt,Q5SHX3
5X8G-2,5X8G,2,2,A_B_C_D,A_B_C_D,UniProt,P23971
5X99-1,5X99,1,2,A_B,A_B,UniProt,Q5SHX3
5X9A-1,5X9A,1,2,A_B,A_B,UniProt,Q8T893
5XB3-1,5XB3,1,2,A_B,A_B,UniProt,O67099
5XB6-1,5XB6,1,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P76049
5XCN-1,5XCN,1,2,X,A,UniProt,P45040
5XEM-1,5XEM,1,2,A_B,A_B,UniProt,Q8RE94
5XFW-1,5XFW,1,2,A_B_C_D,A_B_C_D,UniProt,Q57U83
5XK7-1,5XK7,1,2,A_B_C_D,A_B_C_D,UniProt,M4T4U9
5XK7-2,5XK7,2,2,A_B_C_D,A_B_C_D,UniProt,M4T4U9
5XKA-1,5XKA,1,2,A_B,A_B,UniProt,P9WI69
5XMX-1,5XMX,1,2,A_B,A_B,UniProt,Q03181
5XO0-1,5XO0,1,2,A_B,A_B,UniProt,Q6W4P9
5XP0-1,5XP0,1,2,A_B,A_B,UniProt,O54294
5XPV-1,5XPV,1,2,A_B,A_B,UniProt,C3ZN36
5XRK-1,5XRK,1,2,A,A,UniProt,Q05315
5XRM-1,5XRM,1,2,A,A,UniProt,Q05315
5XRN-1,5XRN,1,2,A,A,UniProt,Q05315
5XRR-2,5XRR,2,2,A,A,UniProt,P35637
5XS9-1,5XS9,1,2,A_B,A_B,UniProt,A0QX69
5XUN-1,5XUN,1,2,A_B,A_B,UniProt,A6THQ8
5XV0-3,5XV0,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q8PYN5
5XV2-1,5XV2,1,2,A,A,UniProt,Q8PYN5
5XVL-1,5XVL,1,2,A,A,UniProt,Q9SRM4
5XWE-1,5XWE,1,2,A_B,A_B,UniProt,Q69CJ8
5XWV-1,5XWV,1,2,A_B,A_B,UniProt,Q93NW7
5XZ8-1,5XZ8,1,2,A,A,UniProt,Q2FXM8
5XZT-1,5XZT,1,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1L7NZN4
5XZT-2,5XZT,2,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1L7NZN4
5XZT-4,5XZT,4,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1L7NZN4
5Y2O-1,5Y2O,1,2,A_B,A_B,UniProt,P37231
5Y4T-1,5Y4T,1,2,A,A,UniProt,A6ZY62
5Y69-1,5Y69,1,2,A_B,A_B,UniProt,A8ATW7
5Y6A-1,5Y6A,1,2,A_B,A_B,UniProt,A8ATW7
5Y7D-1,5Y7D,1,2,A,A,UniProt,Q8TE69
5Y8F-1,5Y8F,1,2,A_B,A_B,UniProt,C2XMK4
5Y8J-1,5Y8J,1,2,A_B,A_B,UniProt,P9WNY5
5YB7-1,5YB7,1,2,A_B_C_D,A_B_C_D,UniProt,W6JQJ6
5YB7-2,5YB7,2,2,A_B_C_D,A_B_C_D,UniProt,W6JQJ6
5YBF-2,5YBF,2,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P42262
5YBF-3,5YBF,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P42262
5YBW-1,5YBW,1,2,A_B,A_B,UniProt,Q2L695
5YCX-1,5YCX,1,2,A,A,UniProt,Q81GI3
5YDO-1,5YDO,1,2,A,A,UniProt,Q7CP75
5YKY-1,5YKY,1,2,A,A,UniProt,P00698
5YLA-1,5YLA,1,2,A_B,A_B,UniProt,D0C9L6
5YOJ-1,5YOJ,1,2,A_B,A_B,UniProt,P03366
5YQQ-1,5YQQ,1,2,A_B,A_B,UniProt,Q06681
5YRK-1,5YRK,1,2,A_B,A_B,UniProt,A0A2Z5V8U8
5YSX-1,5YSX,1,2,A,A,UniProt,A0A2R3BZ02
5YTO-4,5YTO,4,2,A_B_C_D_E_F_G_H_I_J,A_B_C_D_E_F_G_H_I_J,UniProt,P00441
5YTU-3,5YTU,3,2,A_B_C_D_E_F_G_H_I_J,A_B_C_D_E_F_G_H_I_J,UniProt,P00441
5YUG-1,5YUG,1,2,A_B_E_G,A_B_C_D,UniProt,Q8W4L5
5YVK-1,5YVK,1,2,A,A,UniProt,V5TER4
5YVO-1,5YVO,1,2,A,A,UniProt,P78417
5YW5-1,5YW5,1,2,A_B_C_D,A_B_C_D,UniProt,Q5NII9
5YW5-2,5YW5,2,2,A_B_C_D,A_B_C_D,UniProt,Q5NII9
5YWX-1,5YWX,1,2,A_B_C_D,A_B_C_D,UniProt,O60760
5YWX-2,5YWX,2,2,A_B_C_D,A_B_C_D,UniProt,O60760
5YZH-1,5YZH,1,2,A_B,A_B,UniProt,O88844
5Z2K-2,5Z2K,2,2,A,A,UniProt,C6XF58
5Z2L-5,5Z2L,5,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P39333
5Z2L-6,5Z2L,6,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P39333
5Z42-1,5Z42,1,2,A,A,UniProt,O67518
5Z53-1,5Z53,1,2,A_B_C_D,A_B_C_D,UniProt,A0A1P8VSI6
5Z5D-1,5Z5D,1,2,A,A,UniProt,Q2I2N4
5Z7J-4,5Z7J,4,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,A0A0D2ILK1
5Z83-1,5Z83,1,2,A_B,A_B,UniProt,Q70KD9
5Z8A-1,5Z8A,1,2,A_B,A_B,UniProt,Q70KD9
5ZB4-1,5ZB4,1,2,A_B,A_B,UniProt,Q5SHX3
5ZCM-1,5ZCM,1,2,A,A,UniProt,A0A0M4HL56
5ZG1-1,5ZG1,1,2,A_B,A_B,UniProt,P42262
5ZG5-1,5ZG5,1,2,A_B,A_B,UniProt,A0A074Z863
5ZHA-2,5ZHA,2,2,A,A,UniProt,C6XF58
5ZHC-1,5ZHC,1,2,A_B,A_B,UniProt,I6X7F9
5ZI2-1,5ZI2,1,2,A_B,A_B,UniProt,P32419
5ZJ0-2,5ZJ0,2,2,A,A,UniProt,A0A0D0KCW5
5ZKE-1,5ZKE,1,2,A_B,A_B,UniProt,A5K3Y7
5ZKK-1,5ZKK,1,2,A_B,A_B,UniProt,N9V397
5ZKT-1,5ZKT,1,2,A_B,A_B,UniProt,Q0D8K4
5ZM4-2,5ZM4,2,2,A_B_C_D,A_B_C_D,UniProt,A0A097ZPD5
5ZNE-1,5ZNE,1,2,A,A,UniProt,F7J0N2
5ZNQ-1,5ZNQ,1,2,A_B,A_B,UniProt,Q66DQ2
5ZON-1,5ZON,1,2,A_B_C_D,A_B_C_D,UniProt,P95189
5ZQS-1,5ZQS,1,2,A_B,A_B,UniProt,P07129
5ZQX-2,5ZQX,2,2,A_B_C_D,A_B_C_D,UniProt,P07129
5ZUM-1,5ZUM,1,2,A_B,A_B,UniProt,A0A5H1ZR28
5ZV9-1,5ZV9,1,2,A_B,A_B,UniProt,A0A0D6CBA8
5ZXN-1,5ZXN,1,2,A_B,A_B,UniProt,A0A4V8GZL3
5ZZ5-1,5ZZ5,1,2,A_B_C_D,A_B_C_D,UniProt,Q9WY16
6A0P-1,6A0P,1,2,A,A,UniProt,Q5WPU5
6A1S-1,6A1S,1,2,A,A,UniProt,Q05315
6A1U-1,6A1U,1,2,A,A,UniProt,Q05315
6A2D-1,6A2D,1,2,A_B,A_B,UniProt,A0A0A0RCB5
6A45-1,6A45,1,2,A_B,A_B,UniProt,Q9R1A9
6A65-1,6A65,1,2,A,A,UniProt,Q9UHV8
6A8L-1,6A8L,1,2,A_B,A_B,UniProt,A0A2D3DSA4
6A92-1,6A92,1,2,A_B_C_D,A_B_C_D,UniProt,A0A1P8VSI6
6A92-2,6A92,2,2,A_B_C_D,A_B_C_D,UniProt,A0A1P8VSI6
6A9F-2,6A9F,2,2,A_B_C_D,A_B_C_D,UniProt,A0A1P8VSL7
6AA1-1,6AA1,1,2,A_B,A_B,UniProt,C6XGT2
6AA5-2,6AA5,2,2,A,A,UniProt,P36639
6AAE-1,6AAE,1,2,A_B,A_B,UniProt,G3CR02
6AB2-1,6AB2,1,2,A,A,UniProt,Q8PWY1
6AB8-1,6AB8,1,2,A,A,UniProt,Q8PWY1
6ABY-1,6ABY,1,2,A_B,A_B,UniProt,A4YGX6
6AE9-1,6AE9,1,2,A_B,A_B,UniProt,Q942P9
6AFA-1,6AFA,1,2,A,A,UniProt,Q99497
6AFF-1,6AFF,1,2,A,A,UniProt,Q99497
6AGM-1,6AGM,1,2,A_B_C_D,A_B_C_D,UniProt,P00888
6AHI-1,6AHI,1,2,A_B,A_B,UniProt,P56067
6AHW-1,6AHW,1,2,A_B,A_B,UniProt,P44868
6AL7-1,6AL7,1,2,A_B_D_E,A_B_C_D,UniProt,A0A076NBW8
6ALN-1,6ALN,1,2,A,A,UniProt,Q6WZB0
6ALO-1,6ALO,1,2,A,A,UniProt,Q6WZB0
6AMH-1,6AMH,1,2,A_B_C_D,A_B_C_D,UniProt,Q8U093
6AMI-1,6AMI,1,2,A_B_C_D,A_B_C_D,UniProt,Q8U093
6AON-1,6AON,1,2,A_B,A_B,UniProt,Q7VZ16
6APT-2,6APT,2,2,A_B,A_B,UniProt,Q07010
6APV-2,6APV,2,2,A_B_C_D,A_B_C_D,UniProt,Q07010
6AQ6-1,6AQ6,1,2,A_B,A_B,UniProt,Q6YD91
6AQB-1,6AQB,1,2,A_B,A_B,UniProt,Q16584
6AQE-1,6AQE,1,2,A_B,A_B,UniProt,Q9RY20
6ARJ-1,6ARJ,1,2,A_B_C_D,A_B_C_D,UniProt,Q86X55
6AUJ-1,6AUJ,1,2,A_B_C,A_B_C,UniProt,A0A077EAN3
6AUJ-2,6AUJ,2,2,A_B_C,A_B_C,UniProt,A0A077EAN3
6AUQ-1,6AUQ,1,2,A_B,A_B,UniProt,P29476
6AUV-1,6AUV,1,2,A_B,A_B,UniProt,P29476
6AV3-1,6AV3,1,2,A_B,A_B,UniProt,P29475
6AWA-1,6AWA,1,2,A_B,A_B,UniProt,Q88FB1
6AWH-2,6AWH,2,2,A_B_C_D,A_B_C_D,UniProt,Q2FWC7
6AYQ-1,6AYQ,1,2,A_B,A_B,UniProt,Q0PC20
6AZS-2,6AZS,2,2,A_B_C_D,A_B_C_D,UniProt,Q1M7F4
6B07-1,6B07,1,2,A_B_C,A_B_C,UniProt,Q1XAB1
6B07-2,6B07,2,2,A_B_C,A_B_C,UniProt,Q1XAB1
6B36-1,6B36,1,2,A_B,A_B,UniProt,P04587
6B3V-1,6B3V,1,2,A,A,UniProt,Q9H999
6B50-2,6B50,2,2,A,A,UniProt,G4VLE5
6B5F-1,6B5F,1,2,A_B,A_B,UniProt,A1JTP8
6B6G-1,6B6G,1,2,A_B_C_D,A_B_C_D,UniProt,P80147
6B6U-1,6B6U,1,2,A_B,A_B,UniProt,P14618
6B7B-2,6B7B,2,2,A_B,A_B,UniProt,P0A6I6
6B7J-1,6B7J,1,2,A_B,A_B,UniProt,A5F850
6B7P-1,6B7P,1,2,A_B,A_B,UniProt,Q6RCQ7
6B81-1,6B81,1,2,A_B,A_B,UniProt,Q9I834
6B84-1,6B84,1,2,A_B,A_B,UniProt,Q9I834
6B9C-2,6B9C,2,2,A,A,UniProt,P42212
6BAF-1,6BAF,1,2,A,A,UniProt,Q097N3
6BDU-1,6BDU,1,2,A_B,A_B,UniProt,O32504
6BEJ-1,6BEJ,1,2,A_E,A_B,UniProt,A0A1V9H1W3
6BFY-3,6BFY,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P0A6P9
6BII-1,6BII,1,2,A_B,A_B,UniProt,F8AEA4
6BJJ-2,6BJJ,2,2,A,A,UniProt,P16442
6BJM-2,6BJM,2,2,A,A,UniProt,P16442
6BJU-1,6BJU,1,2,A_B_C_D,A_B_C_D,UniProt,A0A1A5DB13
6BL2-2,6BL2,2,2,A_B_C,A_B_C,UniProt,O75874
6BN0-1,6BN0,1,2,A_B_C_D,A_B_C_D,UniProt,Q00363
6BN2-1,6BN2,1,2,A,A,UniProt,A0A077EEP0
6BND-1,6BND,1,2,A_B,A_B,UniProt,A0A1E9VP98
6BPH-1,6BPH,1,2,A,A,UniProt,P29374
6BR7-1,6BR7,1,2,A_B,A_B,UniProt,Q2VSW6
6BUV-1,6BUV,1,2,A_B,A_B,UniProt,P9WJJ5
6BVR-1,6BVR,1,2,A,A,UniProt,Q1LCS4
6BWE-1,6BWE,1,2,A_B,A_B,UniProt,Q6NF82
6BZ0-1,6BZ0,1,2,A_B_C_D,A_B_C_D,UniProt,D0CDT4
6C0M-1,6C0M,1,2,A_B,A_B,UniProt,G8G134
6C1X-1,6C1X,1,2,A,A,UniProt,P07445
6C2H-1,6C2H,1,2,A,A,UniProt,P32582
6C2R-1,6C2R,1,2,A,A,UniProt,O14965
6C2T-1,6C2T,1,2,A,A,UniProt,O14965
6C30-1,6C30,1,2,A_B,A_B,UniProt,A0A0D6IYM9
6C3C-1,6C3C,1,2,A_B,A_B,UniProt,G8WNK6
6C3U-2,6C3U,2,2,A_B_C_D,A_B_C_D,UniProt,A0A0H3GM04
6C42-1,6C42,1,2,A_B,A_B,UniProt,P03372
6C46-2,6C46,2,2,A_B_C_D_E,A_B_C_D_E,UniProt,A0A077ENB9
6C5C-1,6C5C,1,2,A_B,A_B,UniProt,Q5AME2
6C5D-1,6C5D,1,2,A_B_C_D,A_B_C_D,UniProt,Q9ZMQ4
6C5D-2,6C5D,2,2,A_B_C_D,A_B_C_D,UniProt,Q9ZMQ4
6C7L-1,6C7L,1,2,A,A,UniProt,A0A0Q2QQL1
6C8X-1,6C8X,1,2,A_B,A_B,UniProt,P03366
6C8Y-1,6C8Y,1,2,A_B,A_B,UniProt,P03366
6CBK-2,6CBK,2,2,A_B_C_D,A_B_C_D,UniProt,Q53U08
6CBL-1,6CBL,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q53U08
6CBL-3,6CBL,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q53U08
6CBL-4,6CBL,4,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q53U08
6CDB-1,6CDB,1,2,A_B,A_B,UniProt,O85142
6CDJ-1,6CDJ,1,2,A_B,A_B,UniProt,Q5RZ08
6CEO-2,6CEO,2,2,A,A,UniProt,P07900
6CIE-1,6CIE,1,2,A_B_C_D,A_B_C_D,UniProt,P29474
6CIE-2,6CIE,2,2,A_B_C_D,A_B_C_D,UniProt,P29474
6CKY-1,6CKY,1,2,A_B,A_B,UniProt,A0A140E9J7
6CMK-1,6CMK,1,2,A_B,A_B,UniProt,A8AF35
6COF-1,6COF,1,2,A_B,A_B,UniProt,Q9LFT6
6CPB-1,6CPB,1,2,A_B,A_B,UniProt,Q3AB29
6CQ7-2,6CQ7,2,2,A,A,UniProt,Q16584
6CV7-1,6CV7,1,2,A,A,UniProt,Q99PJ1
6CW0-1,6CW0,1,2,A_B,A_B,UniProt,A3FQ86
6CWA-1,6CWA,1,2,A_B,A_B,UniProt,O43175
6CWQ-1,6CWQ,1,2,A_B,A_B,UniProt,A5FCJ5
6CY5-1,6CY5,1,2,A_B,A_B,UniProt,A0A077EFA5
6CYB-1,6CYB,1,2,A_B,A_B,UniProt,O00408
6CYC-1,6CYC,1,2,A_B,A_B,UniProt,O00408
6CZX-1,6CZX,1,2,A_B_C_D,A_B_C_D,UniProt,Q96255
6CZZ-1,6CZZ,1,2,A_B_C_D,A_B_C_D,UniProt,Q96255
6D46-1,6D46,1,2,A,A,UniProt,Q68WW0
6D4C-1,6D4C,1,2,A_B,A_B,UniProt,A0A0A1EQY0
6D6A-3,6D6A,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P25084
6D6D-1,6D6D,1,2,A_B,A_B,UniProt,P25084
6D6J-1,6D6J,1,2,A_B,A_B,UniProt,Q5ZRW1
6D6L-2,6D6L,2,2,A_B_C_D,A_B_C_D,UniProt,P25084
6D6M-2,6D6M,2,2,A_B_C_D,A_B_C_D,UniProt,P25084
6D6N-1,6D6N,1,2,A_B_C_D,A_B_C_D,UniProt,P25084
6D6O-1,6D6O,1,2,A_B_C_D,A_B_C_D,UniProt,P25084
6D9T-1,6D9T,1,2,A,A,UniProt,A0A068A5A2
6DAO-2,6DAO,2,2,A_B,A_B,UniProt,Q51947
6DB1-1,6DB1,1,2,A_B,A_B,UniProt,Q8ZM14
6DD7-1,6DD7,1,2,A_B_C_D,A_B_C_D,UniProt,Q9FN03
6DDI-2,6DDI,2,2,A_B_C,A_B_C,UniProt,P25440
6DE9-1,6DE9,1,2,A,A,UniProt,Q9NZ45
6DGY-1,6DGY,1,2,A_B,A_B,UniProt,Q7ZCR0
6DH0-1,6DH0,1,2,A_B,A_B,UniProt,Q7ZCI0
6DH3-1,6DH3,1,2,A_B,A_B,UniProt,Q6B6C5
6DH6-1,6DH6,1,2,A_B,A_B,UniProt,Q7ZCR0
6DIN-1,6DIN,1,2,A,A,UniProt,A0A0D6IV69
6DJ1-1,6DJ1,1,2,A_B,A_B,UniProt,P04585
6DJ7-1,6DJ7,1,2,A_B,A_B,UniProt,P04585
6DMM-5,6DMM,5,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P12838
6DMQ-2,6DMQ,2,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P12838
6DMQ-4,6DMQ,4,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P12838
6DO2-1,6DO2,1,2,A_B,A_B,UniProt,P11021
6DQD-2,6DQD,2,2,A,A,UniProt,P29375
6DQP-1,6DQP,1,2,A_B,A_B,UniProt,P80644
6DQX-1,6DQX,1,2,A,A,UniProt,E8KJ17
6DRR-1,6DRR,1,2,A_B,A_B,UniProt,Q0PB28
6DRR-2,6DRR,2,2,A_B,A_B,UniProt,Q0PB28
6DVR-1,6DVR,1,2,A_B,A_B,UniProt,Q86X55
6DX9-1,6DX9,1,2,A_B,A_B,UniProt,Q9MBB1
6DXB-1,6DXB,1,2,A_B_C_D,A_B_C_D,UniProt,P13114
6DXF-1,6DXF,1,2,A_B,A_B,UniProt,D8S128
6DXR-1,6DXR,1,2,A_B,A_B,UniProt,P02654
6DXS-2,6DXS,2,2,A_B_C_D,A_B_C_D,UniProt,G2IQQ5
6E0X-2,6E0X,2,2,A_B_C_D,A_B_C_D,UniProt,F9ZFJ0
6E28-1,6E28,1,2,C_D,A_B,UniProt,Q9H257
6E2S-1,6E2S,1,2,A,A,UniProt,Q9FD68
6E5Z-1,6E5Z,1,2,A,A,UniProt,Q99497
6E7J-1,6E7J,1,2,A_B,A_B,UniProt,P04585
6EA6-1,6EA6,1,2,A_B_C_D,A_B_C_D,UniProt,Q01225
6EA6-2,6EA6,2,2,A_B_C_D,A_B_C_D,UniProt,Q01225
6EBC-2,6EBC,2,2,A_B_C_D,A_B_C_D,UniProt,A0A202B6V5
6EBO-1,6EBO,1,2,A_B_C_D,A_B_C_D,UniProt,F2I8X9
6EBP-1,6EBP,1,2,A_B_C_D,A_B_C_D,UniProt,F2I8X9
6EBX-1,6EBX,1,2,A_B,A_B,UniProt,Q90VW1
6EBZ-2,6EBZ,2,2,A_B_C_D,A_B_C_D,UniProt,F2I8X9
6ECY-1,6ECY,1,2,A_B,A_B,UniProt,Q7P1K4
6EEB-2,6EEB,2,2,A,A,UniProt,P0DP23
6EEP-1,6EEP,1,2,A_B,A_B,UniProt,Q5ZZB7
6EEV-1,6EEV,1,2,A,A,UniProt,A9BQX8
6EGK-1,6EGK,1,2,A_B,A_B,UniProt,D5SLU6
6EHI-4,6EHI,4,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1V3AA65
6EHI-5,6EHI,5,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A0A1V3AA65
6EJW-1,6EJW,1,2,A_B_C_D,A_B_C_D,UniProt,P0A881
6EJZ-1,6EJZ,1,2,A_B_C_D,A_B_C_D,UniProt,P0A881
6ENH-1,6ENH,1,2,A,A,UniProt,Q5SHZ4
6EOI-1,6EOI,1,2,A_B,A_B,UniProt,Q0CCT3
6EOZ-1,6EOZ,1,2,A,A,UniProt,Q5AR53
6ER1-1,6ER1,1,2,A,A,UniProt,Q24478
6ERK-1,6ERK,1,2,A_B,A_B,UniProt,Q1QDV8
6ESL-1,6ESL,1,2,A_B,A_B,UniProt,Q5ZRR6
6EUE-1,6EUE,1,2,A,A,UniProt,P04058
6EUT-1,6EUT,1,2,A_B,A_B,UniProt,P22262
6EV9-1,6EV9,1,2,A,A,UniProt,A2QHE5
6EVB-1,6EVB,1,2,A,A,UniProt,A2QHE5
6EW8-1,6EW8,1,2,A,A,UniProt,P41182
6EWM-1,6EWM,1,2,A_F,A_B,UniProt,A2I2W2
6EXM-1,6EXM,1,2,A_B,A_B,UniProt,P22262
6F2U-1,6F2U,1,2,A_B,A_B,UniProt,P42330
6F5C-1,6F5C,1,2,A_B,A_B,UniProt,Q9HSF4
6F5W-1,6F5W,1,2,A_B,A_B,UniProt,C7BLE4
6F66-1,6F66,1,2,A_B,A_B,UniProt,A0A384E145
6F6A-1,6F6A,1,2,A_B,A_B,UniProt,A0A384E145
6F6F-1,6F6F,1,2,A,A,UniProt,Q5KW80
6F6K-1,6F6K,1,2,A_B,A_B,UniProt,Q5KW80
6F6U-1,6F6U,1,2,A_B,A_B,UniProt,Q08499
6F70-1,6F70,1,2,A_B,A_B,UniProt,A0A384E158
6F8T-1,6F8T,1,2,A_B,A_B,UniProt,Q08499
6F97-1,6F97,1,2,A_B,A_B,UniProt,E4QP00
6F9K-1,6F9K,1,2,A,A,UniProt,P0A881
6FAL-1,6FAL,1,2,A_B,A_B,UniProt,P0A881
6FAN-4,6FAN,4,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q3AFN4
6FAQ-1,6FAQ,1,2,A_B,A_B,UniProt,Q9HSF4
6FCL-1,6FCL,1,2,A_B,A_B,UniProt,P07741
6FCT-1,6FCT,1,2,A,A,UniProt,Q4FQF7
6FE0-2,6FE0,2,2,A_B_C_D,A_B_C_D,UniProt,Q16790
6FE1-2,6FE1,2,2,A_B_C_D,A_B_C_D,UniProt,Q16790
6FGD-1,6FGD,1,2,A,A,UniProt,Q03555
6FMN-1,6FMN,1,2,A,A,UniProt,P28720
6FMZ-1,6FMZ,1,2,A,A,UniProt,G4V8J4
6FOG-1,6FOG,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q6P587
